ID_merge,appid,id_developer,weights
21051,771470,2358,1.0
21052,771500,12764,1.0
21053,771530,13326,1.0
21054,771540,13432,1.0
21055,771570,1438,1.0
21056,771610,1930,1.0
21057,771670,16956,1.0
21058,771680,9437,1.0
21059,771690,17521,1.0
21060,771710,16504,1.0
21061,771810,12888,1.0
21062,771820,5857,1.0
21063,771840,2441,1.0
21064,771860,16937,1.0
21065,771920,1384,1.0
21066,771950,11491,1.0
21067,772060,2897,1.0
21068,772070,1639,1.0
21069,772080,3696,1.0
21070,772090,8541,1.0
21071,772100,3957,1.0
21072,772160,9130,1.0
21073,772180,16487,1.0
21074,772200,4271,1.0
21075,772210,5778,1.0
21076,772220,4005,1.0
21077,772230,2834,1.0
21078,772240,2856,1.0
21079,772270,2867,1.0
21080,772290,5754,1.0
21081,772300,2856,1.0
21082,772320,2856,1.0
21083,772340,2856,1.0
21084,772360,2856,1.0
21085,772420,456,0.5
21086,772420,13071,0.5
21087,772430,9087,1.0
21088,772440,14427,1.0
21089,772460,7308,1.0
21090,772470,627,1.0
21091,772480,121,1.0
21092,772500,835,1.0
21093,772530,3013,1.0
21094,772600,6258,1.0
21095,772610,15242,1.0
21096,772650,3414,1.0
21097,772670,6412,1.0
21098,772680,14759,1.0
21099,772700,13881,1.0
21100,772730,2630,1.0
21101,772740,2741,1.0
21102,772750,5949,1.0
21103,772990,5410,1.0
21104,773010,13243,1.0
21105,773090,3619,1.0
21106,773120,16299,1.0
21107,773130,8363,1.0
21108,773150,6745,0.5
21109,773150,7615,0.5
21110,773170,16526,1.0
21111,773210,13271,1.0
21112,773230,7626,1.0
21113,773240,8194,0.5
21114,773240,10963,0.5
21115,773320,16944,1.0
21116,773330,4022,1.0
21117,773360,3850,1.0
21118,773390,3649,1.0
21119,773420,7034,1.0
21120,773430,1269,1.0
21121,773440,466,1.0
21122,773490,254,1.0
21123,773510,2839,1.0
21124,773520,254,1.0
21125,773530,12249,1.0
21126,773540,14291,1.0
21127,773570,2755,1.0
21128,773580,13160,1.0
21129,773590,7538,1.0
21130,773610,10373,1.0
21131,773620,17510,1.0
21132,773640,10798,1.0
21133,773650,1072,1.0
21134,773660,15658,1.0
21135,773670,12163,1.0
21136,773710,13209,1.0
21137,773770,1151,1.0
21138,773870,14195,1.0
21139,773910,8917,1.0
21140,773930,10248,1.0
21141,773951,8450,1.0
21142,774051,9953,1.0
21143,774091,8563,1.0
21144,774121,4250,1.0
21145,774131,8161,1.0
21146,774141,12262,1.0
21147,774161,15314,1.0
21148,774191,2221,1.0
21149,774201,7461,1.0
21150,774221,11834,1.0
21151,774231,10337,1.0
21152,774261,10798,1.0
21153,774281,11716,1.0
21154,774321,4076,1.0
21155,774331,16148,1.0
21156,774351,934,1.0
21157,774401,16638,1.0
21158,774411,6687,1.0
21159,774421,6940,1.0
21160,774441,5483,1.0
21161,774451,10298,1.0
21162,774461,7696,1.0
21163,774501,6479,1.0
21164,774511,3159,0.5
21165,774511,7227,0.5
21166,774531,11766,1.0
21167,774541,12429,1.0
21168,774551,13248,1.0
21169,774561,14248,1.0
21170,774711,4440,1.0
21171,774721,5137,1.0
21172,774731,5591,1.0
21173,774781,5574,1.0
21174,774811,428,0.5
21175,774811,8202,0.5
21176,774831,4048,1.0
21177,774861,11385,1.0
21178,774891,6452,1.0
21179,774901,12353,1.0
21180,774911,3237,0.5
21181,774911,6129,0.5
21182,774921,4048,1.0
21183,775200,10265,1.0
21184,775220,7016,1.0
21185,775270,11615,1.0
21186,775310,28,1.0
21187,775320,4706,1.0
21188,775430,16195,1.0
21189,775460,2856,1.0
21190,775490,10554,0.5
21191,775490,14605,0.5
21192,775520,8760,1.0
21193,775530,11470,0.5
21194,775530,17459,0.5
21195,775570,2312,1.0
21196,775690,11594,1.0
21197,775720,17291,1.0
21198,775730,17291,1.0
21199,775760,15281,1.0
21200,775790,7274,1.0
21201,775810,13004,1.0
21202,775820,3522,1.0
21203,775850,7784,0.5
21204,775850,10935,0.5
21205,775860,9105,1.0
21206,775900,10024,1.0
21207,775910,8760,1.0
21208,775940,13417,1.0
21209,775960,5201,1.0
21210,776000,2856,1.0
21211,776020,2856,1.0
21212,776040,12548,1.0
21213,776080,5896,1.0
21214,776100,12560,1.0
21215,776160,8521,1.0
21216,776190,4238,0.5
21217,776190,7402,0.5
21218,776290,12805,1.0
21219,776320,8060,1.0
21220,776340,10798,1.0
21221,776360,13504,1.0
21222,776370,11879,1.0
21223,776390,1970,1.0
21224,776410,8125,0.2
21225,776410,8167,0.2
21226,776410,8990,0.2
21227,776410,9669,0.2
21228,776410,14359,0.2
21229,776430,6541,1.0
21230,776440,11213,1.0
21231,776450,7037,1.0
21232,776490,10415,1.0
21233,776510,254,1.0
21234,776540,2049,1.0
21235,776550,14133,1.0
21236,776580,6459,1.0
21237,776600,8887,1.0
21238,776610,6997,1.0
21239,776670,3472,1.0
21240,776720,4314,1.0
21241,776740,8776,1.0
21242,776780,15729,1.0
21243,776790,13537,1.0
21244,776820,6716,1.0
21245,776830,15183,1.0
21246,776890,17618,1.0
21247,776920,11839,1.0
21248,776960,4606,1.0
21249,776970,13915,1.0
21250,777000,1105,1.0
21251,777020,10353,1.0
21252,777040,4794,1.0
21253,777050,4238,0.5
21254,777050,7402,0.5
21255,777090,10401,1.0
21256,777100,7402,1.0
21257,777130,13341,1.0
21258,777140,1655,1.0
21259,777150,8195,1.0
21260,777160,14862,1.0
21261,777200,254,1.0
21262,777220,7559,1.0
21263,777240,2410,1.0
21264,777250,6291,1.0
21265,777270,2009,0.5
21266,777270,15359,0.5
21267,777310,15359,1.0
21268,777340,8760,1.0
21269,777350,3687,1.0
21270,777360,5510,1.0
21271,777380,3993,1.0
21272,777400,5574,1.0
21273,777420,11468,1.0
21274,777430,14355,1.0
21275,777530,3645,1.0
21276,777540,17088,1.0
21277,777550,12398,1.0
21278,777560,16074,1.0
21279,777580,10133,1.0
21280,777590,265,1.0
21281,777610,7745,1.0
21282,777620,5827,1.0
21283,777640,17177,1.0
21284,777650,3836,1.0
21285,777660,17177,1.0
21286,777730,5362,1.0
21287,777760,10008,1.0
21288,777770,3340,0.5
21289,777770,16832,0.5
21290,777790,8778,1.0
21291,777820,7037,1.0
21292,777850,17154,1.0
21293,777860,12117,1.0
21294,777870,8092,1.0
21295,777880,16113,1.0
21296,777900,3703,0.5
21297,777900,5195,0.5
21298,778000,14673,1.0
21299,778030,9367,1.0
21300,778050,14057,1.0
21301,778080,5029,1.0
21302,778110,557,1.0
21303,778120,6800,1.0
21304,778150,8222,1.0
21305,778230,5179,1.0
21306,778240,9630,1.0
21307,778250,1603,0.5
21308,778250,16935,0.5
21309,778260,544,1.0
21310,778270,2735,1.0
21311,778330,645,1.0
21312,778340,8760,1.0
21313,778360,6016,1.0
21314,778390,189,0.5
21315,778390,9407,0.5
21316,778400,189,0.5
21317,778400,9407,0.5
21318,778410,13803,1.0
21319,778420,7402,1.0
21320,778450,7402,1.0
21321,778460,8065,1.0
21322,778470,8803,1.0
21323,778540,14763,1.0
21324,778550,12911,1.0
21325,778570,10803,1.0
21326,778580,9395,1.0
21327,778590,7402,1.0
21328,778610,14740,1.0
21329,778640,17610,1.0
21330,778650,16218,1.0
21331,778700,15166,1.0
21332,778710,16093,1.0
21333,778760,13431,1.0
21334,778770,4208,1.0
21335,778800,9201,1.0
21336,778810,6125,1.0
21337,778830,11223,1.0
21338,778840,2473,1.0
21339,778850,8547,1.0
21340,778860,8760,1.0
21341,778870,5083,1.0
21342,778900,15857,1.0
21343,778910,5706,1.0
21344,778930,8396,1.0
21345,779050,6027,1.0
21346,779060,15359,1.0
21347,779070,16013,1.0
21348,779090,540,1.0
21349,779100,5296,1.0
21350,779110,6738,1.0
21351,779130,8658,0.5
21352,779130,17349,0.5
21353,779140,12545,1.0
21354,779150,5797,1.0
21355,779160,3471,1.0
21356,779190,16611,1.0
21357,779220,3846,1.0
21358,779240,16817,1.0
21359,779250,3809,1.0
21360,779300,1603,0.5
21361,779300,16935,0.5
21362,779310,4048,1.0
21363,779320,9305,1.0
21364,779330,4847,1.0
21365,779360,15137,1.0
21366,779390,16590,1.0
21367,779410,6958,1.0
21368,779420,4724,1.0
21369,779430,5907,1.0
21370,779550,7737,1.0
21371,779560,11864,1.0
21372,779570,7834,1.0
21373,779580,15158,1.0
21374,779590,3990,1.0
21375,779620,16825,1.0
21376,779640,259,1.0
21377,779650,4195,1.0
21378,779700,689,1.0
21379,779730,3092,1.0
21380,779760,17473,1.0
21381,779780,12464,1.0
21382,779790,259,1.0
21383,779800,6717,1.0
21384,779840,13228,1.0
21385,779850,8734,1.0
21386,779870,9278,1.0
21387,779960,7225,1.0
21388,779990,172,1.0
21389,780000,4227,1.0
21390,780080,15482,1.0
21391,780100,14521,0.5
21392,780100,15689,0.5
21393,780120,5559,1.0
21394,780160,7460,1.0
21395,780210,2602,1.0
21396,780220,16352,1.0
21397,780230,17069,1.0
21398,780260,15093,1.0
21399,780280,10214,1.0
21400,780320,4103,1.0
21401,780330,4048,1.0
21402,780350,9413,1.0
21403,780360,4048,1.0
21404,780380,4048,1.0
21405,780390,7533,1.0
21406,780410,4048,1.0
21407,780440,4048,1.0
21408,780500,10957,1.0
21409,780520,17656,1.0
21410,780570,8128,1.0
21411,780580,4694,1.0
21412,780630,9262,1.0
21413,780690,4570,1.0
21414,780710,6140,1.0
21415,780740,5752,1.0
21416,780750,7742,1.0
21417,780760,11480,1.0
21418,780800,16555,1.0
21419,780840,6160,1.0
21420,780850,4290,0.5
21421,780850,13296,0.5
21422,780970,5567,1.0
21423,781000,5873,0.5
21424,781000,15464,0.5
21425,781030,9620,1.0
21426,781040,6993,1.0
21427,781050,2838,1.0
21428,781100,3472,1.0
21429,781110,11686,1.0
21430,781130,8507,1.0
21431,781220,7446,1.0
21432,781230,4926,0.5
21433,781230,7446,0.5
21434,781240,7446,1.0
21435,781250,7446,1.0
21436,781260,7446,1.0
21437,781270,7446,1.0
21438,781280,7446,1.0
21439,781290,7446,1.0
21440,781310,2418,1.0
21441,781320,16743,1.0
21442,781380,15590,1.0
21443,781440,5632,1.0
21444,781480,4374,1.0
21445,781490,11247,1.0
21446,781500,1622,1.0
21447,781520,5003,1.0
21448,781560,2990,1.0
21449,781590,5540,1.0
21450,781610,1166,1.0
21451,781630,7248,1.0
21452,781640,9252,1.0
21453,781650,5837,1.0
21454,781660,12924,1.0
21455,781670,9440,1.0
21456,781680,11101,1.0
21457,781700,7402,1.0
21458,781760,12983,1.0
21459,781780,874,1.0
21460,781800,15548,0.5
21461,781800,17267,0.5
21462,781810,3396,1.0
21463,781820,3396,1.0
21464,781860,12858,1.0
21465,781880,12252,1.0
21466,781890,12842,1.0
21467,781930,17335,1.0
21468,781950,16852,0.5
21469,781950,17335,0.5
21470,781990,1709,0.5
21471,781990,10114,0.5
21472,782020,1690,1.0
21473,782050,17636,1.0
21474,782080,692,1.0
21475,782100,14870,1.0
21476,782120,16338,1.0
21477,782130,9133,1.0
21478,782140,7199,1.0
21479,782160,7676,1.0
21480,782180,10846,1.0
21481,782190,12814,1.0
21482,782210,11907,1.0
21483,782280,3459,1.0
21484,782300,7402,1.0
21485,782320,17010,1.0
21486,782340,6104,1.0
21487,782380,1186,1.0
21488,782410,14722,1.0
21489,782450,10490,1.0
21490,782460,6297,1.0
21491,782510,17172,1.0
21492,782570,254,1.0
21493,782610,3614,1.0
21494,782630,73,1.0
21495,782650,15626,1.0
21496,782660,5155,1.0
21497,782670,5114,1.0
21498,782690,254,1.0
21499,782700,3994,1.0
21500,783050,5125,1.0
21501,783060,15549,1.0
21502,783070,16771,1.0
21503,783090,5908,1.0
21504,783120,568,1.0
21505,783140,266,1.0
21506,783170,10230,1.0
21507,783180,4989,0.5
21508,783180,13975,0.5
21509,783200,11260,1.0
21510,783210,8593,1.0
21511,783220,16737,1.0
21512,783230,2353,1.0
21513,783240,3495,1.0
21514,783250,11996,1.0
21515,783260,13374,1.0
21516,783270,6048,1.0
21517,783310,1938,1.0
21518,783330,6717,1.0
21519,783420,7257,1.0
21520,783440,13419,1.0
21521,783450,11059,1.0
21522,783470,5879,1.0
21523,783590,3379,1.0
21524,783600,16611,1.0
21525,783650,2081,1.0
21526,783720,12391,1.0
21527,783790,13391,1.0
21528,783810,259,1.0
21529,783860,9103,1.0
21530,783890,15549,1.0
21531,783900,4048,1.0
21532,783920,16234,1.0
21533,783940,5549,1.0
21534,783960,13228,1.0
21535,783980,4048,1.0
21536,784000,4048,1.0
21537,784010,7446,1.0
21538,784050,6277,1.0
21539,784100,12449,1.0
21540,784130,11937,1.0
21541,784150,138,1.0
21542,784180,16157,1.0
21543,784940,4220,1.0
21544,784950,4311,1.0
21545,785030,7073,1.0
21546,785070,3104,1.0
21547,785100,8453,1.0
21548,785110,10798,1.0
21549,785130,6753,1.0
21550,785140,12252,1.0
21551,785480,3541,1.0
21552,785560,501,1.0
21553,785590,6989,1.0
21554,785610,5879,1.0
21555,785640,6141,1.0
21556,785660,13921,1.0
21557,785670,13921,1.0
21558,785680,13921,1.0
21559,785690,13921,1.0
21560,785740,16902,1.0
21561,785750,4203,1.0
21562,785780,1127,1.0
21563,785840,1161,1.0
21564,785850,518,1.0
21565,785870,7593,1.0
21566,785880,13231,1.0
21567,785890,10446,1.0
21568,785920,12094,1.0
21569,785930,16839,1.0
21570,785940,5843,1.0
21571,785950,17300,1.0
21572,785960,7820,0.5
21573,785960,14516,0.5
21574,786090,9354,1.0
21575,786100,4968,1.0
21576,786120,3298,1.0
21577,786130,15414,1.0
21578,786140,13995,1.0
21579,786170,7736,1.0
21580,786180,4615,1.0
21581,786280,5627,1.0
21582,786290,2856,1.0
21583,786330,2696,1.0
21584,786340,11792,1.0
21585,786350,3227,1.0
21586,786370,17661,1.0
21587,786390,9592,1.0
21588,786400,9893,1.0
21589,786410,2260,0.5
21590,786410,7937,0.5
21591,786420,9017,0.5
21592,786420,17599,0.5
21593,786450,10367,1.0
21594,786470,259,1.0
21595,786490,1937,1.0
21596,786510,4372,1.0
21597,786520,8064,1.0
21598,786560,1930,1.0
21599,786570,17294,1.0
21600,786580,4818,1.0
21601,786590,6767,1.0
21602,786620,17245,1.0
21603,786630,11870,1.0
21604,786650,4686,1.0
21605,786670,10798,1.0
21606,786680,15699,1.0
21607,786690,10570,1.0
21608,786710,10341,1.0
21609,786720,4920,1.0
21610,786740,607,1.0
21611,786750,10011,1.0
21612,786770,12955,1.0
21613,786800,3484,1.0
21614,786820,4887,1.0
21615,786840,6406,1.0
21616,786850,3775,1.0
21617,786910,13991,1.0
21618,786940,12749,1.0
21619,786950,9904,1.0
21620,786980,13830,1.0
21621,786990,14742,1.0
21622,787040,17385,1.0
21623,787050,6234,1.0
21624,787070,8693,1.0
21625,787100,12314,1.0
21626,787110,14779,1.0
21627,787140,11113,1.0
21628,787170,5692,1.0
21629,787190,5471,1.0
21630,787200,14809,1.0
21631,787220,9596,0.5
21632,787220,15827,0.5
21633,787240,7886,1.0
21634,787250,8370,1.0
21635,787260,5945,1.0
21636,787370,265,1.0
21637,787390,11146,1.0
21638,787400,972,1.0
21639,787420,12665,1.0
21640,787430,12665,1.0
21641,787440,12665,1.0
21642,787450,254,1.0
21643,787460,1095,1.0
21644,787480,2585,1.0
21645,787530,1848,1.0
21646,787550,4021,1.0
21647,787570,8904,1.0
21648,787620,12253,1.0
21649,787640,14676,1.0
21650,787650,10934,1.0
21651,787690,12960,1.0
21652,787710,9564,1.0
21653,787720,6136,0.5
21654,787720,12075,0.5
21655,787730,7665,1.0
21656,787740,16931,1.0
21657,787750,11114,1.0
21658,787780,16397,1.0
21659,787790,1477,1.0
21660,787840,11389,1.0
21661,787860,6221,1.0
21662,787930,14561,1.0
21663,787960,8935,1.0
21664,787970,17186,1.0
21665,787980,8130,1.0
21666,787990,2875,1.0
21667,788020,10187,1.0
21668,788050,4985,1.0
21669,788120,3222,1.0
21670,788130,4090,1.0
21671,788150,9770,1.0
21672,788180,17292,1.0
21673,788190,613,1.0
21674,788200,14828,1.0
21675,788210,17287,1.0
21676,788250,9646,1.0
21677,788270,150,1.0
21678,788310,13862,1.0
21679,788320,10425,1.0
21680,788330,13250,1.0
21681,788350,16938,1.0
21682,788380,5574,1.0
21683,788390,16265,1.0
21684,788410,6433,1.0
21685,788420,14726,1.0
21686,788470,16333,1.0
21687,788480,8359,1.0
21688,788490,11437,1.0
21689,788500,9560,1.0
21690,788510,4612,1.0
21691,788520,354,1.0
21692,788540,9459,1.0
21693,788610,10130,1.0
21694,788630,5505,1.0
21695,788640,5840,1.0
21696,788690,4328,0.5
21697,788690,12653,0.5
21698,788700,9134,1.0
21699,788720,9435,1.0
21700,788730,12645,1.0
21701,788740,4108,1.0
21702,788760,4163,1.0
21703,788770,1423,1.0
21704,788800,12059,1.0
21705,788810,12510,1.0
21706,788820,4074,1.0
21707,788870,17584,1.0
21708,788880,9892,1.0
21709,788890,6617,1.0
21710,788900,16956,1.0
21711,788910,11849,1.0
21712,788930,13511,1.0
21713,788960,5090,1.0
21714,788970,3408,1.0
21715,789050,11539,1.0
21716,789090,10368,0.5
21717,789090,16092,0.5
21718,789100,16333,1.0
21719,789110,11262,1.0
21720,789120,4472,1.0
21721,789200,7191,0.5
21722,789200,9521,0.5
21723,789210,12190,1.0
21724,789220,6814,1.0
21725,789240,9573,1.0
21726,789260,9555,1.0
21727,789270,6645,1.0
21728,789280,10863,1.0
21729,789290,14015,1.0
21730,789480,9198,1.0
21731,789490,9198,1.0
21732,789510,14496,1.0
21733,789520,16863,1.0
21734,789540,333,0.5
21735,789540,11855,0.5
21736,789550,6717,1.0
21737,789570,17405,1.0
21738,789600,8043,1.0
21739,789610,10297,1.0
21740,789620,4849,1.0
21741,789670,3315,0.5
21742,789670,15806,0.5
21743,789680,3614,1.0
21744,789700,9347,1.0
21745,789720,10729,1.0
21746,789730,3809,1.0
21747,789740,574,1.0
21748,789750,5953,1.0
21749,789760,14755,1.0
21750,789880,12131,1.0
21751,789890,2533,1.0
21752,789900,2533,0.5
21753,789900,15869,0.5
21754,789910,7316,1.0
21755,789930,9552,1.0
21756,789950,2629,1.0
21757,789970,11474,1.0
21758,789980,11055,1.0
21759,790020,9129,1.0
21760,790050,757,1.0
21761,790060,16511,1.0
21762,790080,5076,1.0
21763,790120,8018,1.0
21764,790130,3282,1.0
21765,790160,16526,1.0
21766,790170,3271,1.0
21767,790210,9581,1.0
21768,790230,8942,1.0
21769,790260,1467,1.0
21770,790290,14280,1.0
21771,790300,2199,1.0
21772,790350,12047,1.0
21773,790390,12518,1.0
21774,790450,13484,1.0
21775,790540,7085,0.5
21776,790540,14435,0.5
21777,790550,13291,1.0
21778,790570,10829,1.0
21779,790600,11488,1.0
21780,790630,11296,1.0
21781,790660,16073,1.0
21782,790700,327,1.0
21783,790710,16841,1.0
21784,790740,11387,1.0
21785,790750,17082,1.0
21786,790760,3655,1.0
21787,790790,8627,1.0
21788,790800,4622,1.0
21789,790810,10148,1.0
21790,790820,13593,1.0
21791,790840,12291,1.0
21792,790850,22,1.0
21793,790860,2049,1.0
21794,790930,12252,1.0
21795,790950,6744,1.0
21796,790960,10117,1.0
21797,791000,9024,1.0
21798,791020,4353,1.0
21799,791050,16757,1.0
21800,791140,13930,1.0
21801,791150,8196,1.0
21802,791160,14546,1.0
21803,791180,12906,1.0
21804,791290,6804,1.0
21805,791300,6557,1.0
21806,791320,9277,1.0
21807,791330,993,1.0
21808,791340,7402,1.0
21809,791350,7402,1.0
21810,791370,7837,1.0
21811,791380,13749,1.0
21812,791400,17128,1.0
21813,791430,5090,1.0
21814,791470,15186,1.0
21815,791490,3882,1.0
21816,791500,13474,1.0
21817,791540,9709,1.0
21818,791570,13917,1.0
21819,791590,4618,1.0
21820,791600,11333,1.0
21821,791700,2395,1.0
21822,791740,3381,1.0
21823,791750,10798,1.0
21824,791760,17376,1.0
21825,791770,816,1.0
21826,791790,11000,1.0
21827,791800,1855,1.0
21828,791930,3818,1.0
21829,791950,13789,1.0
21830,791960,11117,1.0
21831,791970,12719,1.0
21832,791990,17546,1.0
21833,792000,14453,1.0
21834,792030,3669,1.0
21835,792050,2623,1.0
21836,792060,12665,1.0
21837,792070,13603,1.0
21838,792080,47,1.0
21839,792100,15845,1.0
21840,792160,7718,1.0
21841,792190,12115,1.0
21842,792230,13766,1.0
21843,792320,14532,1.0
21844,792340,3048,1.0
21845,792350,14347,1.0
21846,792370,12989,1.0
21847,792400,17170,1.0
21848,792410,5574,1.0
21849,792480,6054,1.0
21850,792500,8884,1.0
21851,792560,8790,1.0
21852,792570,8864,1.0
21853,792640,2441,1.0
21854,792650,5462,1.0
21855,792660,16004,1.0
21856,792670,10278,1.0
21857,792680,6605,1.0
21858,792710,2482,1.0
21859,792720,6384,1.0
21860,792760,12567,1.0
21861,792800,8979,1.0
21862,792810,6717,1.0
21863,792820,13565,1.0
21864,792850,12378,1.0
21865,792860,520,1.0
21866,792870,7867,1.0
21867,792880,7089,1.0
21868,792900,9820,1.0
21869,792930,10596,1.0
21870,792940,2529,1.0
21871,792970,2865,1.0
21872,792990,1323,1.0
21873,793000,12336,1.0
21874,793010,1052,1.0
21875,793030,6430,1.0
21876,793050,2405,1.0
21877,793150,11020,1.0
21878,793180,14095,1.0
21879,793200,7394,1.0
21880,793210,8551,1.0
21881,793220,13426,1.0
21882,793240,4670,1.0
21883,793250,15387,1.0
21884,793260,8136,1.0
21885,793280,3841,1.0
21886,793350,4283,1.0
21887,793360,7135,1.0
21888,793410,5536,1.0
21889,793450,13836,1.0
21890,793480,10601,1.0
21891,793490,6340,1.0
21892,793510,13442,1.0
21893,793570,3053,1.0
21894,793600,754,1.0
21895,793620,16584,1.0
21896,793630,2708,0.5
21897,793630,2987,0.5
21898,793640,3584,1.0
21899,793670,16477,1.0
21900,793690,11759,1.0
21901,793700,14065,1.0
21902,793710,14065,1.0
21903,793740,15653,1.0
21904,793760,10098,1.0
21905,793820,16457,1.0
21906,793880,10104,1.0
21907,793940,15932,1.0
21908,793970,17361,1.0
21909,793990,10571,1.0
21910,794030,1320,1.0
21911,794050,1955,0.5
21912,794050,14505,0.5
21913,794180,13427,1.0
21914,794190,8760,1.0
21915,794230,11522,0.5
21916,794230,16521,0.5
21917,794260,10826,1.0
21918,794270,3205,1.0
21919,794300,3472,1.0
21920,794360,16792,1.0
21921,794390,7904,1.0
21922,794410,2147,1.0
21923,794480,2715,1.0
21924,794490,7147,1.0
21925,794530,8392,1.0
21926,794550,5915,1.0
21927,794570,13988,1.0
21928,794580,375,0.5
21929,794580,14131,0.5
21930,794600,6415,0.5
21931,794600,14920,0.5
21932,794630,7733,1.0
21933,794640,6430,1.0
21934,794710,16724,1.0
21935,794740,8382,1.0
21936,794760,17346,1.0
21937,794780,261,1.0
21938,794800,9586,1.0
21939,794810,2741,1.0
21940,794820,8650,1.0
21941,794830,8997,1.0
21942,794910,5400,1.0
21943,794920,4048,1.0
21944,794940,355,1.0
21945,794950,254,1.0
21946,794990,16390,1.0
21947,795030,1776,1.0
21948,795040,15902,1.0
21949,795050,785,1.0
21950,795070,4048,1.0
21951,795100,2124,1.0
21952,795110,4918,1.0
21953,795120,8531,1.0
21954,795140,5195,1.0
21955,795160,10945,1.0
21956,795220,12092,1.0
21957,795230,12092,1.0
21958,795320,5441,1.0
21959,795430,1317,1.0
21960,795480,13648,1.0
21961,795490,5691,1.0
21962,795500,16792,1.0
21963,795510,9326,0.5
21964,795510,16297,0.5
21965,795530,14683,1.0
21966,795550,10863,1.0
21967,795570,3738,1.0
21968,795610,5562,1.0
21969,795680,16098,1.0
21970,795910,12688,1.0
21971,795920,1268,1.0
21972,795940,930,1.0
21973,795950,2715,1.0
21974,795960,2715,1.0
21975,796030,7451,1.0
21976,796050,11353,1.0
21977,796060,4767,1.0
21978,796070,4968,1.0
21979,796090,4718,1.0
21980,796100,4968,1.0
21981,796110,4497,1.0
21982,796130,8760,1.0
21983,796270,6525,1.0
21984,796290,6827,1.0
21985,796320,14178,1.0
21986,796340,7002,1.0
21987,796360,14133,1.0
21988,796370,8254,1.0
21989,796380,12114,1.0
21990,796400,14571,1.0
21991,796430,1576,1.0
21992,796440,8921,1.0
21993,796450,5706,1.0
21994,796460,2811,1.0
21995,796480,3056,1.0
21996,796490,930,1.0
21997,796500,2745,1.0
21998,796510,10318,1.0
21999,796520,13304,1.0
22000,796580,2944,1.0
22001,796600,3573,1.0
22002,796620,13687,1.0
22003,796640,4612,1.0
22004,796650,17636,1.0
22005,796710,258,1.0
22006,796760,11551,1.0
22007,796770,8061,1.0
22008,796780,2687,1.0
22009,796790,14133,1.0
22010,796800,15158,1.0
22011,796810,16792,1.0
22012,796830,13395,1.0
22013,796840,325,1.0
22014,796860,8253,1.0
22015,796890,16792,1.0
22016,796900,12983,1.0
22017,796910,17333,1.0
22018,796920,11511,1.0
22019,796930,5298,1.0
22020,796940,1167,1.0
22021,796950,15113,1.0
22022,796970,4152,1.0
22023,796980,8612,1.0
22024,797010,377,1.0
22025,797020,9619,1.0
22026,797040,3750,1.0
22027,797060,2425,1.0
22028,797070,2647,1.0
22029,797090,3472,1.0
22030,797190,16960,1.0
22031,797200,15462,1.0
22032,797300,930,1.0
22033,797310,930,1.0
22034,797330,930,1.0
22035,797340,930,1.0
22036,797350,930,1.0
22037,797390,12097,1.0
22038,797410,7269,1.0
22039,797420,1021,1.0
22040,797430,17480,1.0
22041,797440,930,1.0
22042,797450,930,1.0
22043,797550,4019,1.0
22044,797570,7358,1.0
22045,797610,12396,1.0
22046,797620,7186,1.0
22047,797640,10932,1.0
22048,797710,1242,1.0
22049,798140,17567,1.0
22050,798170,1534,1.0
22051,798180,2685,1.0
22052,798190,17589,1.0
22053,798200,4919,1.0
22054,798240,4250,0.5
22055,798240,7334,0.5
22056,798260,4085,1.0
22057,798270,861,1.0
22058,798280,861,1.0
22059,798290,10024,1.0
22060,798330,4375,1.0
22061,798340,16053,1.0
22062,798350,6139,1.0
22063,798370,13982,1.0
22064,798380,13729,1.0
22065,798420,4505,0.5
22066,798420,9642,0.5
22067,798480,4915,1.0
22068,798510,4178,0.5
22069,798510,13348,0.5
22070,798560,1166,1.0
22071,798590,12761,1.0
22072,798610,5411,1.0
22073,798650,9537,1.0
22074,798670,17375,1.0
22075,798680,12750,1.0
22076,798710,5167,1.0
22077,798720,12644,1.0
22078,798730,9124,1.0
22079,798790,17665,1.0
22080,798810,10426,1.0
22081,798830,116,1.0
22082,798840,249,0.5
22083,798840,13715,0.5
22084,798850,11716,1.0
22085,798940,17228,1.0
22086,798950,12069,1.0
22087,798960,6716,1.0
22088,799060,15327,1.0
22089,799070,12450,1.0
22090,799080,13147,1.0
22091,799110,1635,1.0
22092,799120,10696,1.0
22093,799180,13614,1.0
22094,799240,16333,1.0
22095,799260,15937,1.0
22096,799270,1755,1.0
22097,799300,11088,1.0
22098,799420,2329,1.0
22099,799460,1190,1.0
22100,799500,8370,1.0
22101,799510,14445,1.0
22102,799530,3745,1.0
22103,799560,15117,1.0
22104,799570,13788,1.0
22105,799590,1711,1.0
22106,799610,15548,1.0
22107,799620,4791,1.0
22108,799670,15088,1.0
22109,799730,17176,1.0
22110,799770,4614,1.0
22111,799800,8760,1.0
22112,799810,5234,1.0
22113,799840,14530,1.0
22114,799860,4320,1.0
22115,799870,15770,1.0
22116,799890,5090,1.0
22117,799910,6787,1.0
22118,800030,7039,1.0
22119,800050,7039,1.0
22120,800110,12719,1.0
22121,800120,10778,1.0
22122,800130,17356,1.0
22123,800160,13714,1.0
22124,800180,5740,1.0
22125,800190,6506,1.0
22126,800200,3613,1.0
22127,800230,5574,1.0
22128,800240,14069,1.0
22129,800270,9210,1.0
22130,800280,16449,1.0
22131,800290,16637,1.0
